Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),RPM,AVG_CHT,CHT_OAT_Ratio,OIL_OAT_Ratio,Fuel Flow Integral,Distance Traveled,Max CHT,Engine Run,Flight ID,Fuel Flow,MPG
1679.06,2,9,2026-04-03 20:45:22,37.06479,-120.92639,2509.0,158.5,91.5,-12.5,-0.02,KLSN,2.7,91.1,0.0,-2.8,-1.3,72.7,144.8,2250.0,-0.4,-0.06,1.0,0.0,-1148.0,17,151.3,30.1,2976.0,314.0,15.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,93.0,3.0,2.0,0.0,3.0,0.0,0.0,-57.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,85.0,2502.0,2502.0,19.8,10.3,,10.3,24.3,,,29.1,0.0,0.0,5.1,8.7,6.8,,,,,173.0,682.0,174.0,685.0,179.0,672.0,175.0,683.0,,,-33.0,0.0,,24.3,2.0,0.0,,,1.278,1.013,83.5,84.8,,,53.0,R,,62.6,185.0,,,,,343.4,1259.6,345.2,1265.0,354.2,1241.6,347.0,1261.4,,,184.64,2502.0,347.45000000000005,5.550319488817892,2.9552715654952078,4.021069444444445,241865.21699999998,395.6,True,2026-04-03 20:17:48,10.3,15.388349514563105
1680.06,2,9,2026-04-03 20:45:23,37.06477,-120.92548,2490.0,158.3,91.2,-12.5,-0.02,KLSN,2.7,91.1,0.0,-2.6,-0.8,73.4,144.0,2233.0,0.1,-0.05,1.0,0.0,-1104.0,17,150.3,30.1,2954.0,314.0,15.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,92.0,3.0,2.0,0.0,3.0,0.0,0.0,-57.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,85.0,2492.0,2492.0,19.8,10.3,,10.3,24.3,,,29.1,0.0,0.0,5.2,8.7,6.8,,,,,173.0,682.0,174.0,684.0,178.0,672.0,175.0,683.0,,,-33.0,0.0,,24.3,2.0,0.0,,,1.464,0.957,84.0,84.7,,,53.0,R,,62.6,185.0,,,,,343.4,1259.6,345.2,1263.2,352.4,1241.6,347.0,1261.4,,,184.46,2492.0,347.0,5.543130990415335,2.9552715654952078,4.023930555555555,242132.38499999998,395.6,True,2026-04-03 20:17:48,10.3,15.368932038834952
1681.06,2,9,2026-04-03 20:45:24,37.06475,-120.92456,2472.0,158.0,91.1,-12.5,-0.02,KLSN,2.6,91.1,0.0,-2.4,-0.4,73.1,143.8,2215.0,-0.1,-0.02,0.9,0.0,-1065.0,17,150.1,30.1,2933.0,314.0,15.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,91.0,3.0,2.0,0.0,3.0,0.0,0.0,-57.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,85.0,2492.0,2492.0,19.9,10.3,,10.3,24.3,,,29.1,0.0,0.0,5.2,8.7,6.8,,,,,172.0,681.0,174.0,684.0,178.0,672.0,175.0,682.0,,,-33.0,0.0,,24.3,2.0,0.0,,,1.425,0.955,83.7,84.7,,,53.0,R,,62.6,185.0,,,,,341.6,1257.8,345.2,1263.2,352.4,1241.6,347.0,1259.6,,,184.46,2492.0,346.54999999999995,5.535942492012778,2.9552715654952078,4.026791666666667,242399.13133333332,395.6,True,2026-04-03 20:17:48,10.3,15.339805825242717
1682.06,2,9,2026-04-03 20:45:25,37.06474,-120.92365,2454.0,157.9,91.3,-12.5,-0.02,KLSN,2.6,91.1,0.0,-2.4,-1.2,73.2,142.7,2198.0,0.0,-0.01,1.1,0.0,-1060.0,17,148.9,30.1,2912.0,314.0,15.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,91.0,3.0,2.0,0.0,4.0,0.0,0.0,-57.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,85.0,2494.0,2494.0,19.9,10.3,,10.3,24.3,,,29.1,0.0,0.0,5.4,8.7,6.8,,,,,172.0,681.0,174.0,684.0,178.0,672.0,175.0,683.0,,,-33.0,0.0,,24.3,2.0,0.0,,,1.36,0.913,83.6,84.6,,,53.0,R,,62.6,185.0,,,,,341.6,1257.8,345.2,1263.2,352.4,1241.6,347.0,1261.4,,,184.28,2494.0,346.54999999999995,5.535942492012778,2.9552715654952078,4.029652777777778,242665.5403333333,395.6,True,2026-04-03 20:17:48,10.3,15.33009708737864
1683.06,2,9,2026-04-03 20:45:26,37.06472,-120.92274,2437.0,157.9,91.5,-12.5,-0.02,KLSN,2.6,91.1,0.0,-2.3,-0.8,72.6,142.3,2182.0,-0.4,0.01,0.9,0.0,-1023.0,17,148.5,30.1,2892.0,315.0,15.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,90.0,3.0,2.0,0.0,3.0,0.0,0.0,-57.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,85.0,2495.0,2495.0,19.9,10.3,,10.3,24.3,,,29.1,0.0,0.0,5.2,8.7,6.8,,,,,172.0,679.0,173.0,684.0,178.0,672.0,175.0,682.0,,,-33.0,0.0,,24.3,2.0,0.0,,,1.464,0.958,83.6,84.8,,,53.0,R,,62.6,185.0,,,,,341.6,1254.2,343.4,1263.2,352.4,1241.6,347.0,1259.6,,,184.64,2495.0,346.1,5.5287539936102235,2.9552715654952078,4.0325138888888885,242931.865,395.6,True,2026-04-03 20:17:48,10.3,15.33009708737864
1684.06,2,9,2026-04-03 20:45:27,37.0647,-120.92182,2419.0,157.8,91.6,-12.5,-0.02,KLSN,2.5,91.1,0.0,-2.3,-1.4,72.8,142.7,2164.0,0.1,-0.03,1.0,0.0,-1052.0,17,148.8,30.1,2869.0,315.0,16.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,89.0,3.0,2.0,0.0,4.0,0.0,0.0,-57.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,85.0,2498.0,2498.0,19.9,10.3,,10.3,24.3,,,29.1,0.0,0.0,5.0,8.7,6.8,,,,,172.0,679.0,173.0,684.0,178.0,673.0,175.0,682.0,,,-33.0,0.0,,24.3,2.0,0.0,,,1.353,0.909,83.6,84.6,,,53.0,R,,62.6,185.0,,,,,341.6,1254.2,343.4,1263.2,352.4,1243.4,347.0,1259.6,,,184.28,2498.0,346.1,5.5287539936102235,2.9552715654952078,4.035375,243198.1053333333,395.6,True,2026-04-03 20:17:48,10.3,15.320388349514563
1685.06,2,9,2026-04-03 20:45:28,37.06469,-120.92091,2403.0,157.6,91.4,-12.5,-0.02,KLSN,2.5,91.1,0.0,-2.8,0.4,74.0,144.1,2146.0,0.5,-0.05,1.0,0.0,-1053.0,17,150.2,30.1,2847.0,315.0,16.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,88.0,3.0,2.0,0.0,0.0,0.0,0.0,-56.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,85.0,2500.0,2500.0,19.9,10.3,,10.3,24.3,,,29.1,0.0,0.0,5.1,8.7,6.8,,,,,172.0,679.0,173.0,685.0,178.0,673.0,174.0,683.0,,,-33.0,0.0,,24.3,2.0,0.0,,,1.414,0.906,84.1,84.6,,,53.0,R,,62.6,185.0,,,,,341.6,1254.2,343.4,1265.0,352.4,1243.4,345.2,1261.4,,,184.28,2500.0,345.65,5.521565495207668,2.9552715654952078,4.038236111111111,243464.09266666663,395.6,True,2026-04-03 20:17:48,10.3,15.300970873786406
1686.06,2,9,2026-04-03 20:45:29,37.06466,-120.92,2388.0,157.4,91.5,-12.5,-0.02,KLSN,2.4,91.1,0.0,-2.9,-1.1,73.5,142.9,2129.0,-0.2,-0.03,1.0,0.0,-1020.0,17,149.0,30.1,2827.0,315.0,16.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,87.0,3.0,2.0,0.0,2.0,0.0,0.0,-57.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,85.0,2495.0,2495.0,19.9,10.3,,10.3,24.3,,,29.1,0.0,0.0,5.2,8.7,6.8,,,,,172.0,680.0,173.0,685.0,177.0,673.0,174.0,683.0,,,-33.0,0.0,,24.3,2.0,0.0,,,1.36,0.841,83.6,84.5,,,53.0,R,,62.6,185.0,,,,,341.6,1256.0,343.4,1265.0,350.6,1243.4,345.2,1261.4,,,184.1,2495.0,345.19999999999993,5.514376996805111,2.9552715654952078,4.041097222222223,243729.74266666666,395.6,True,2026-04-03 20:17:48,10.3,15.281553398058252
1687.06,2,9,2026-04-03 20:45:30,37.06464,-120.91909,2374.0,157.1,91.5,-12.5,-0.02,KLSN,2.4,91.1,0.0,-2.7,-1.0,74.0,142.8,2115.0,0.1,-0.03,1.1,0.0,-963.0,17,148.8,30.1,2810.0,315.0,16.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,87.0,3.0,2.0,0.0,2.0,0.0,0.0,-57.0,0.0,,,,3.0,0.0,0.0,1200.0,84.0,85.0,2496.0,2496.0,19.9,10.3,,10.3,24.2,,,29.1,0.0,0.0,5.3,8.7,6.8,,,,,171.0,680.0,173.0,685.0,177.0,673.0,174.0,683.0,,,-33.0,0.0,,24.2,2.0,0.0,,,1.416,0.897,84.0,84.5,,,53.0,R,,62.6,185.0,,,,,339.8,1256.0,343.4,1265.0,350.6,1243.4,345.2,1261.4,,,184.1,2496.0,344.74999999999994,5.507188498402555,2.9552715654952078,4.043958333333333,243994.971,395.6,True,2026-04-03 20:17:48,10.3,15.252427184466018
1688.06,2,9,2026-04-03 20:45:31,37.06462,-120.91818,2360.0,156.9,91.5,-12.5,-0.02,KLSN,2.3,91.1,0.0,-2.9,-0.6,74.5,143.3,2101.0,0.2,-0.03,0.9,0.0,-925.0,17,149.3,30.1,2792.0,315.0,16.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,86.0,3.0,2.0,0.0,1.0,0.0,0.0,-57.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,85.0,2501.0,2501.0,19.9,10.3,,10.3,24.3,,,29.1,0.0,0.0,5.3,8.7,6.8,,,,,171.0,681.0,173.0,685.0,177.0,673.0,174.0,683.0,,,-33.0,0.0,,24.3,2.0,0.0,,,1.416,0.913,84.1,84.7,,,53.0,R,,62.6,185.0,,,,,339.8,1257.8,343.4,1265.0,350.6,1243.4,345.2,1261.4,,,184.46,2501.0,344.74999999999994,5.507188498402555,2.9552715654952078,4.046819444444444,244259.77766666666,395.6,True,2026-04-03 20:17:48,10.3,15.233009708737864
1689.06,2,9,2026-04-03 20:45:32,37.06461,-120.91727,2347.0,156.4,91.4,-12.5,-0.02,KLSN,2.3,91.1,0.0,-2.8,-1.7,74.3,142.6,2089.0,-0.0,-0.04,1.0,0.0,-838.0,17,148.5,30.1,2777.0,315.0,16.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,86.0,3.0,2.0,0.0,3.0,0.0,0.0,-57.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,85.0,2474.0,2474.0,19.0,10.1,,10.1,24.4,,,29.0,0.0,0.0,5.0,8.7,6.8,,,,,171.0,679.0,172.0,684.0,177.0,673.0,174.0,683.0,,,-33.0,0.0,,24.4,2.0,0.0,,,1.429,0.912,83.6,84.6,,,52.0,R,,62.6,185.0,,,,,339.8,1254.2,341.6,1263.2,350.6,1243.4,345.2,1261.4,,,184.28,2474.0,344.3,5.5,2.9552715654952078,4.049652777777777,244523.99399999998,395.6,True,2026-04-03 20:17:48,10.1,15.485148514851486
1690.06,2,9,2026-04-03 20:45:33,37.06459,-120.91637,2336.0,155.1,91.4,-12.5,-0.02,KLSN,2.2,91.1,0.0,-2.8,-0.4,74.5,139.5,2080.0,0.1,-0.03,0.9,0.0,-708.0,17,145.3,30.1,2769.0,315.0,16.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,86.0,3.0,2.0,0.0,0.0,0.0,0.0,-57.0,0.0,,,,3.0,0.0,0.0,1200.0,82.0,85.0,2496.0,2496.0,14.8,9.5,,9.5,24.8,,,29.0,0.0,0.0,5.1,8.7,6.8,,,,,171.0,677.0,172.0,682.0,177.0,673.0,173.0,683.0,,,-33.0,0.0,,24.8,2.0,0.0,,,1.525,0.944,82.3,84.5,,,41.0,R,,62.6,185.0,,,,,339.8,1250.6,341.6,1259.6,350.6,1243.4,343.4,1261.4,,,184.1,2496.0,343.84999999999997,5.492811501597443,2.9552715654952078,4.052375,244786.6923333333,395.6,True,2026-04-03 20:17:48,9.5,16.326315789473682
1691.06,2,9,2026-04-03 20:45:34,37.06457,-120.91549,2322.0,153.8,91.6,-12.5,-0.02,KLSN,2.2,91.1,0.0,-2.5,-1.5,73.8,139.7,2070.0,-0.1,-0.01,0.9,0.0,-672.0,17,145.4,30.1,2756.0,315.0,16.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,86.0,3.0,2.0,0.0,3.0,0.0,0.0,-58.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,85.0,2502.0,2502.0,13.8,8.9,,8.9,24.8,,,29.0,0.0,0.0,5.2,8.7,6.8,,,,,170.0,676.0,172.0,682.0,176.0,676.0,173.0,686.0,,,-33.0,0.0,,24.8,2.0,0.0,,,1.523,0.911,82.1,84.5,,,31.0,R,,62.6,185.0,,,,,338.0,1248.8,341.6,1259.6,348.8,1248.8,343.4,1266.8,,,184.1,2502.0,342.95000000000005,5.478434504792333,2.9552715654952078,4.054930555555556,245047.19799999997,395.6,True,2026-04-03 20:17:48,8.9,17.280898876404496
1692.06,2,9,2026-04-03 20:45:35,37.06455,-120.9146,2306.0,152.6,91.7,-12.5,-0.02,KLSN,2.2,91.0,0.0,-2.8,-2.2,73.9,138.4,2058.0,0.2,-0.06,0.9,0.0,-712.0,17,144.1,30.1,2744.0,315.0,16.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,86.0,3.0,2.0,0.0,3.0,0.0,0.0,-56.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,85.0,2501.0,2501.0,13.7,8.5,,8.5,24.8,,,29.0,0.0,0.0,5.3,8.7,6.8,,,,,170.0,676.0,172.0,682.0,176.0,678.0,173.0,689.0,,,-33.0,0.0,,24.8,2.0,0.0,,,1.523,0.911,82.0,84.5,,,26.0,R,,62.6,185.0,,,,,338.0,1248.8,341.6,1259.6,348.8,1252.4,343.4,1272.2,,,184.1,2501.0,342.95000000000005,5.478434504792333,2.9552715654952078,4.057347222222222,245305.5953333333,395.6,True,2026-04-03 20:17:48,8.5,17.95294117647059
1693.06,2,9,2026-04-03 20:45:36,37.06453,-120.91372,2290.0,151.4,91.6,-12.5,-0.02,KLSN,2.1,91.0,0.0,-3.1,-1.1,73.6,138.1,2043.0,-0.1,-0.03,1.0,0.0,-790.0,17,143.8,30.1,2721.0,315.0,16.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,85.0,3.0,2.0,0.0,2.0,0.0,0.0,-55.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,85.0,2498.0,2498.0,13.6,8.2,,8.2,24.8,,,29.0,0.0,0.0,5.3,8.7,6.8,,,,,170.0,675.0,171.0,682.0,176.0,680.0,172.0,690.0,,,-33.0,0.0,,24.8,2.0,0.0,,,1.598,0.911,82.2,84.7,,,24.0,R,,62.6,185.0,,,,,338.0,1247.0,339.8,1259.6,348.8,1256.0,341.6,1274.0,,,184.46,2498.0,342.05,5.464057507987221,2.9552715654952078,4.059666666666667,245561.96866666665,395.6,True,2026-04-03 20:17:48,8.2,18.463414634146343
1694.06,2,9,2026-04-03 20:45:37,37.06451,-120.91285,2273.0,150.4,91.7,-12.5,-0.02,KLSN,2.1,91.0,0.0,-3.3,-1.6,73.8,138.5,2026.0,-0.0,-0.04,1.0,0.0,-885.0,17,144.2,30.1,2710.0,315.0,16.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,84.0,3.0,2.0,0.0,2.0,0.0,0.0,-55.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,85.0,2498.0,2498.0,13.4,7.9,,7.9,24.7,,,29.0,0.0,0.0,5.0,8.7,6.8,,,,,169.0,675.0,170.0,682.0,175.0,681.0,172.0,691.0,,,-33.0,0.0,,24.7,2.0,0.0,,,1.567,0.911,82.4,84.6,,,23.0,R,,62.6,185.0,,,,,336.2,1247.0,338.0,1259.6,347.0,1257.8,341.6,1275.8,,,184.28,2498.0,340.7,5.442492012779552,2.9552715654952078,4.061902777777778,245816.48666666663,395.6,True,2026-04-03 20:17:48,7.9,19.037974683544302
1695.06,2,9,2026-04-03 20:45:38,37.06448,-120.91198,2256.0,149.3,91.9,-12.5,-0.02,KLSN,2.0,91.0,0.0,-3.1,-0.4,73.7,135.4,2010.0,-0.2,-0.04,1.1,0.0,-918.0,17,140.8,30.1,2690.0,315.0,16.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,84.0,3.0,2.0,0.0,0.0,0.0,0.0,-54.0,0.0,,,,3.0,0.0,0.0,1200.0,83.0,84.0,2483.0,2483.0,13.4,7.7,,7.7,24.7,,,29.0,0.0,0.0,5.0,8.7,6.8,,,,,168.0,674.0,170.0,682.0,175.0,683.0,171.0,692.0,,,-33.0,0.0,,24.7,2.0,0.0,,,1.521,0.912,83.0,84.5,,,23.0,R,,62.6,183.2,,,,,334.4,1245.2,338.0,1259.6,347.0,1261.4,339.8,1277.6,,,184.1,2483.0,339.79999999999995,5.4281150159744405,2.926517571884984,4.064069444444445,246069.23366666664,395.6,True,2026-04-03 20:17:48,7.7,19.38961038961039
1696.06,2,9,2026-04-03 20:45:39,37.06446,-120.91112,2238.0,148.4,92.0,-12.5,-0.02,KLSN,2.0,91.0,0.0,-2.6,-0.8,74.1,134.2,1996.0,0.3,-0.04,0.9,0.0,-876.0,17,139.6,30.1,2668.0,315.0,16.0,79,1500.0,,-900.0,79.0,0,0,5.0,0.0,83.0,3.0,2.0,0.0,0.0,0.0,0.0,-56.0,0.0,,,,3.0,1.0,0.0,1200.0,83.0,84.0,2494.0,2494.0,13.5,7.6,,7.6,24.8,,,29.0,0.0,0.0,5.1,8.7,6.8,,,,,168.0,673.0,169.0,681.0,175.0,683.0,171.0,692.0,,,-33.0,0.0,,24.8,2.0,0.0,,,1.541,0.912,82.7,84.5,,,22.0,R,,62.6,183.2,,,,,334.4,1243.4,336.2,1257.8,347.0,1261.4,339.8,1277.6,,,184.1,2494.0,339.35,5.4209265175718855,2.926517571884984,4.066194444444444,246320.294,395.6,True,2026-04-03 20:17:48,7.6,19.526315789473685
1697.06,2,9,2026-04-03 20:45:40,37.06444,-120.91026,2221.0,147.3,92.1,-12.5,-0.02,KLSN,2.0,91.0,0.0,-2.5,-2.3,73.5,133.4,1981.0,0.0,-0.02,1.0,0.0,-911.0,17,138.7,30.1,2650.0,316.0,16.0,79,1500.0,,-900.0,79.0,0,0,5.0,0.0,82.0,3.0,2.0,0.0,2.0,0.0,0.0,-56.0,0.0,,,,3.0,1.0,0.0,1200.0,83.0,84.0,2496.0,2496.0,13.4,7.4,,7.4,24.8,,,29.0,0.0,0.0,5.2,8.7,6.8,,,,,168.0,673.0,169.0,681.0,174.0,684.0,170.0,693.0,,,-33.0,0.0,,24.8,2.0,0.0,,,1.571,0.913,82.7,84.4,,,22.0,R,,62.6,183.2,,,,,334.4,1243.4,336.2,1257.8,345.2,1263.2,338.0,1279.4,,,183.92000000000002,2496.0,338.45000000000005,5.406549520766774,2.926517571884984,4.068277777777777,246569.66766666665,395.6,True,2026-04-03 20:17:48,7.4,19.905405405405407
1698.06,2,9,2026-04-03 20:45:41,37.06441,-120.90942,2204.0,146.4,92.0,-12.5,-0.02,KLSN,1.9,90.9,0.0,-2.9,-2.1,73.4,133.0,1965.0,0.0,-0.02,1.0,0.0,-921.0,17,138.2,30.1,2633.0,316.0,16.0,79,1500.0,,-900.0,79.0,0,0,5.0,0.0,82.0,3.0,2.0,0.0,2.0,0.0,0.0,-54.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,85.0,2493.0,2493.0,13.4,7.4,,7.4,24.7,,,29.0,0.0,0.0,5.3,8.7,6.8,,,,,167.0,673.0,168.0,681.0,174.0,684.0,170.0,694.0,,,-33.0,0.0,,24.7,2.0,0.0,,,1.555,0.912,82.3,84.6,,,22.0,R,,62.6,185.0,,,,,332.6,1243.4,334.4,1257.8,345.2,1263.2,338.0,1281.2,,,184.28,2493.0,337.55,5.392172523961661,2.9552715654952078,4.070333333333333,246817.35466666665,395.6,True,2026-04-03 20:17:48,7.4,19.783783783783782
1699.06,2,9,2026-04-03 20:45:42,37.06439,-120.90857,2185.0,145.7,92.0,-12.5,-0.02,KLSN,1.9,90.9,0.0,-2.9,-2.3,73.0,132.1,1949.0,-0.1,-0.02,0.9,0.0,-947.0,17,137.3,30.1,2615.0,316.0,16.0,79,1500.0,,-900.0,79.0,0,0,5.0,0.0,81.0,3.0,2.0,0.0,3.0,0.0,0.0,-54.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,85.0,2500.0,2500.0,13.5,7.3,,7.3,24.7,,,29.0,0.0,0.0,5.1,8.7,6.9,,,,,167.0,674.0,168.0,682.0,173.0,684.0,169.0,694.0,,,-33.0,0.0,,24.7,2.0,0.0,,,1.573,0.912,82.5,84.6,,,22.0,R,,62.6,185.0,,,,,332.6,1245.2,334.4,1259.6,343.4,1263.2,336.2,1281.2,,,184.28,2500.0,336.65,5.377795527156549,2.9552715654952078,4.072375,247063.6923333333,395.6,True,2026-04-03 20:17:48,7.3,19.95890410958904
1700.06,2,9,2026-04-03 20:45:43,37.06437,-120.90773,2165.0,145.0,91.8,-12.5,-0.02,KLSN,1.8,90.9,0.0,-3.0,-1.5,73.5,131.5,1932.0,0.2,-0.03,1.0,0.0,-974.0,17,136.6,30.1,2594.0,316.0,16.0,79,1500.0,,-900.0,79.0,0,0,5.0,0.0,80.0,3.0,2.0,0.0,1.0,0.0,0.0,-53.0,0.0,,,,3.0,1.0,0.0,1200.0,83.0,84.0,2496.0,2496.0,13.4,7.2,,7.2,24.7,,,29.0,0.0,0.0,5.1,8.7,6.9,,,,,166.0,673.0,168.0,682.0,173.0,684.0,169.0,695.0,,,-33.0,0.0,,24.7,2.0,0.0,,,1.527,0.914,83.2,84.4,,,22.0,R,,62.6,183.2,,,,,330.8,1243.4,334.4,1259.6,343.4,1263.2,336.2,1283.0,,,183.92000000000002,2496.0,336.2,5.3706070287539935,2.926517571884984,4.074388888888889,247308.84933333332,395.6,True,2026-04-03 20:17:48,7.2,20.13888888888889
1701.06,2,9,2026-04-03 20:45:44,37.06435,-120.9069,2147.0,144.3,91.8,-12.5,-0.02,KLSN,1.8,90.9,0.0,-3.0,-2.6,73.0,132.1,1911.0,-0.2,-0.03,1.0,0.0,-1084.0,17,137.2,30.1,2562.0,316.0,16.0,79,1500.0,,-900.0,79.0,0,0,5.0,0.0,79.0,3.0,2.0,0.0,3.0,0.0,-1.0,-52.0,0.0,,,,3.0,0.0,0.0,1200.0,82.0,84.0,2504.0,2504.0,13.4,7.2,,7.2,24.7,,,29.0,0.0,0.0,5.1,8.7,6.9,,,,,166.0,673.0,167.0,681.0,173.0,684.0,168.0,695.0,,,-33.0,0.0,,24.7,2.0,0.0,,,1.56,0.912,82.1,84.4,,,22.0,R,,62.6,183.2,,,,,330.8,1243.4,332.6,1257.8,343.4,1263.2,334.4,1283.0,,,183.92000000000002,2504.0,335.3,5.356230031948882,2.926517571884984,4.076388888888888,247552.82566666664,395.6,True,2026-04-03 20:17:48,7.2,20.041666666666668
1702.06,2,9,2026-04-03 20:45:45,37.06435,-120.90606,2118.0,143.7,91.7,-12.5,-0.02,KLSN,1.7,90.9,0.0,-3.9,-2.0,73.5,131.7,1891.0,-0.0,-0.03,0.9,0.0,-1158.0,17,136.7,30.1,2543.0,317.0,16.0,79,1500.0,,-900.0,79.0,0,0,5.0,0.0,78.0,3.0,2.0,0.0,3.0,0.0,0.0,-55.0,0.0,,,,3.0,1.0,0.0,1200.0,83.0,84.0,2496.0,2496.0,13.4,7.2,,7.2,24.7,,,29.0,0.0,0.0,4.8,8.7,6.9,,,,,165.0,673.0,167.0,682.0,172.0,684.0,168.0,695.0,,,-33.0,0.0,,24.7,2.0,0.0,,,1.523,0.912,82.9,84.3,,,22.0,R,,62.6,183.2,,,,,329.0,1243.4,332.6,1259.6,341.6,1263.2,334.4,1283.0,,,183.73999999999998,2496.0,334.4,5.341853035143769,2.926517571884984,4.078388888888889,247795.70566666665,395.6,True,2026-04-03 20:17:48,7.2,19.958333333333332
